data/semtab_easy/tables/1_39650055_5_7135804139753401681.csv	data/semtab_easy/models/1_39650055_5_7135804139753401681.csv.model.json	data/semtab_easy/graphs/1_14380604_4_3329235705746762392.ttl	data/semtab_easy/mappings/1_39650055_5_7135804139753401681.rml
data/semtab_easy/tables/1_1438042989043_35_20150728002309-00287-ip-10-236-191-2_875026214_2.csv	data/semtab_easy/models/1_1438042989043_35_20150728002309-00287-ip-10-236-191-2_875026214_2.csv.model.json	data/semtab_easy/graphs/2_1819.ttl	data/semtab_easy/mappings/1_1438042989043_35_20150728002309-00287-ip-10-236-191-2_875026214_2.rml
data/semtab_easy/tables/1_91959037_0_7907661684242014480.csv	data/semtab_easy/models/1_91959037_0_7907661684242014480.csv.model.json	data/semtab_easy/graphs/1_46671561_0_6122315295162029872.ttl	data/semtab_easy/mappings/1_91959037_0_7907661684242014480.rml
data/semtab_easy/tables/1_71840765_0_6664391841933033844.csv	data/semtab_easy/models/1_71840765_0_6664391841933033844.csv.model.json	data/semtab_easy/graphs/2_957.ttl	data/semtab_easy/mappings/1_71840765_0_6664391841933033844.rml
data/semtab_easy/tables/1_69537082_0_7789694313271016902.csv	data/semtab_easy/models/1_69537082_0_7789694313271016902.csv.model.json	data/semtab_easy/graphs/1_52299421_0_4473286348258170200.ttl	data/semtab_easy/mappings/1_69537082_0_7789694313271016902.rml
data/semtab_easy/tables/2_1363.csv	data/semtab_easy/models/2_1363.csv.model.json	data/semtab_easy/graphs/3_v12_560.ttl	data/semtab_easy/mappings/2_1363.rml
data/semtab_easy/tables/2_1364.csv	data/semtab_easy/models/2_1364.csv.model.json	data/semtab_easy/graphs/3_v12_560.ttl	data/semtab_easy/mappings/2_1364.rml
data/semtab_easy/tables/2_678.csv	data/semtab_easy/models/2_678.csv.model.json	data/semtab_easy/graphs/3_v12_560.ttl	data/semtab_easy/mappings/2_678.rml
data/semtab_easy/tables/2_679.csv	data/semtab_easy/models/2_679.csv.model.json	data/semtab_easy/graphs/3_v12_560.ttl	data/semtab_easy/mappings/2_679.rml
data/semtab_easy/tables/2_809.csv	data/semtab_easy/models/2_809.csv.model.json	data/semtab_easy/graphs/3_v10_722.ttl	data/semtab_easy/mappings/2_809.rml
